lat,lon,ele,time,temperature,ds,dt,v,a,dh,phi,F_D,F_H,F_A,F_Antrieb
47.596667,12.082693,630.336711,2024-08-23 17:28:32.788000+00:00,29.79270039932272,15.88296148431392,2.266,7.009250434383901,0.23480789765963028,-0.5189809999999397,-0.03266370804692837,13.541343699057943,-32.037400005998265,23.480789765963028,4.984733459022706
47.596672,12.082995,629.596553,2024-08-23 17:28:35.058000+00:00,29.190562351715844,22.65192480870204,2.27,9.978821501630856,1.3081810868929316,-0.7401580000000649,-0.03266365922792744,27.445877153488713,-32.03735214010416,130.81810868929315,126.2266337026777
47.596638,12.083427,628.530918,2024-08-23 17:28:38.035000+00:00,28.59198823391608,32.61287548441282,2.977,10.954946417337192,0.32788878592755666,-1.0656349999999293,-0.032663663555962626,33.07799080872968,-32.03735638364192,32.788878592755665,33.829513017843425
47.596584,12.083666,627.913345,2024-08-23 17:28:39.675000+00:00,29.35560696108197,18.900309358753137,1.64,11.5245788772885,0.3473368658239681,-0.617572999999993,-0.03266366386067216,36.60738748111895,-32.03735668240253,34.733686582396814,39.30371738111323
47.596514,12.083849,627.397861,2024-08-23 17:28:40.966000+00:00,28.550962313489222,15.775935373530038,1.291,12.219934448900107,0.5386177936573254,-0.5154840000000149,-0.032663715229671486,41.158198680948914,-32.0374070485107,53.861779365732545,62.98257099817076
47.596153,12.084492,625.347892,2024-08-23 17:28:46.112000+00:00,27.735937732411077,62.73758025212235,5.146,12.191523562402322,-0.005520965118108154,-2.049969000000033,-0.032663674498024924,40.96703864170091,-32.03736711207932,-0.5520965118108154,8.377575017810772
47.596035,12.084931,624.011166,2024-08-23 17:28:49.104000+00:00,28.250956844541296,35.43686250403263,2.992,11.843871157764918,-0.11619398550715393,-1.3367259999999987,-0.037703465751351695,38.663926402978404,-36.97833734807919,-11.619398550715394,-9.933809495816176
47.596026,12.085157,623.226522,2024-08-23 17:28:50.583000+00:00,27.81960403948707,16.9760640150139,1.479,11.478068975668627,-0.24733075192446952,-0.7846439999999575,-0.04618773573045618,36.31250982993821,-45.29406038703054,-24.73307519244695,-33.71462574953928
47.596072,12.085621,621.601088,2024-08-23 17:28:53.611000+00:00,28.579243257979343,35.16685588746173,3.028,11.613888998501231,0.04485469710455881,-1.6254340000000411,-0.046187751049990775,37.17696637015813,-45.29407539946666,4.485469710455881,-3.631639318852649
47.596044,12.085823,620.886353,2024-08-23 17:28:54.913000+00:00,28.764209189594776,15.463576616629918,1.302,11.876786955936957,0.2019185540980998,-0.7147350000000188,-0.0461876768224853,38.87913010184437,-45.2940026599406,20.191855409809982,13.776982851713747
47.595976,12.085978,620.245471,2024-08-23 17:28:56.055000+00:00,29.59321865613764,13.86571858302034,1.142,12.141609967618512,0.23189405576318312,-0.6408820000000333,-0.04618773982653186,40.63227714946624,-45.29406440099547,23.18940557631831,18.527618324789085
47.59589,12.08607,619.700465,2024-08-23 17:28:57.045000+00:00,28.91846368688208,11.791403445033154,0.99,11.91050853033652,-0.23343579523433597,-0.5450059999999439,-0.04618774958814282,39.10022133249224,-45.29407396692321,-23.343579523433597,-29.537432157864565
47.595616,12.086138,618.272658,2024-08-23 17:28:59.588000+00:00,28.64544973559557,30.89114316519893,2.543,12.147519923397141,0.09320149156925726,-1.4278070000000298,-0.0461877222114888,40.671842479746715,-45.29404713906709,9.320149156925726,4.697944497605352
47.59494,12.08623,615.235739,2024-08-23 17:29:05.897000+00:00,29.169702790591742,75.48367801008004,6.309,11.96444412903472,-0.029018195334034193,-3.0369190000000117,-0.04021110354163945,39.45514636419117,-39.436462883802314,-2.9018195334034194,-2.8831360530145607
47.594782,12.086291,615.035694,2024-08-23 17:29:07.545000+00:00,27.649432345496056,18.154495178066657,1.648,11.016077171156953,-0.5754653870617515,-0.20004499999993186,-0.01101858807964661,33.44818418889403,-10.809016183883967,-57.546538706175156,-34.90737070116509
47.594671,12.086392,614.876127,2024-08-23 17:29:08.871000+00:00,28.87280727905428,14.481047925892764,1.326,10.92085062284522,-0.07181489314610276,-0.1595670000000382,-0.01101857704904285,32.87240965124124,-10.809005363518558,-7.181489314610276,14.881914973112409
47.594593,12.086519,614.734192,2024-08-23 17:29:10.127000+00:00,29.140432596943484,12.880912867453597,1.256,10.255503875361144,-0.5297346715637548,-0.1419349999999895,-0.011018571226744546,28.988958527661516,-10.808999652190643,-52.97346715637548,-34.793508280904604
47.594447,12.086905,614.368506,2024-08-23 17:29:14.086000+00:00,28.01570687711008,33.18684186226563,3.959,8.382632448160049,-0.4730667914122495,-0.3656859999999824,-0.011018559772840605,19.36776268848567,-10.808988416592962,-47.30667914122495,-38.74790486933224
47.594178,12.087783,613.571667,2024-08-23 17:29:23.619000+00:00,29.326877021603465,72.31480690485665,9.533,7.585734491225916,-0.08359361763706413,-0.7968389999999772,-0.01101858368963145,15.8603907419851,-10.809011877540524,-8.359361763706413,-3.3079828992618374
47.594153,12.087862,613.499561,2024-08-23 17:29:24.548000+00:00,28.924248203747204,6.5438133578489,0.929,7.043932570343272,-0.5832098179576365,-0.07210600000007616,-0.011018511372731993,13.675681781558978,-10.808940938968643,-58.32098179576365,-55.45424095317331
47.594131,12.087986,613.393614,2024-08-23 17:29:26.058000+00:00,28.5473560430496,9.61484619479991,1.51,6.367447811125768,-0.4480031517996717,-0.10594700000001467,-0.011018659073046626,11.175047942304971,-10.809085824181652,-44.80031517996717,-44.43435306184385
47.594091,12.088619,613.707052,2024-08-23 17:29:33.405000+00:00,29.07139093305314,47.67498212024473,7.347,6.489040713249588,0.016550007094572026,0.3134380000000192,0.006574380737896422,11.605920859869332,6.449421043644521,1.6550007094572026,19.710342612971054
47.594087,12.090008,615.714258,2024-08-23 17:29:53.421000+00:00,29.8903464289022,104.15855295242001,20.016,5.203764635912271,-0.0642124339197301,2.0072059999999965,0.019268293709459546,7.463695235133304,18.901026523301283,-6.42124339197301,19.943478366461576
47.594058,12.090357,616.222397,2024-08-23 17:29:59.055000+00:00,28.845933127529246,26.368553911757225,5.634,4.680254510429042,-0.09291979508044533,0.5081390000000283,0.019268258519926706,6.037505616584127,18.900992008777603,-9.291979508044532,15.646518117317198
47.593675,12.092343,623.17374,2024-08-23 17:30:44.112000+00:00,28.87911029315017,154.89541731926803,45.057,3.4377658814228207,-0.027575928912404755,6.951342999999952,0.04484756278872034,3.2574008166652484,43.98071253914686,-2.7575928912404755,44.480520464571626
47.593652,12.092661,624.476883,2024-08-23 17:30:54.144000+00:00,28.52531955022988,23.98296276767321,10.032,2.3906462088988447,-0.10437795778747767,1.303143000000091,0.05428281749442981,1.5752490497437417,53.22529581519377,-10.437795778747768,44.36274908618974
47.593755,12.094051,629.445463,2024-08-23 17:31:41.441000+00:00,28.330077815267604,104.86069823742892,47.297,2.217068698594603,-0.003669947571817279,4.9685799999999745,0.04734725913145846,1.3548053649381206,46.43030904539954,-0.3669947571817279,47.418119653155934
